"id","name","type","phone","website","latitude","longitude","region"
"sou_r017","Restaurant La Méduse","restaurant","+216 73 248 800","","35.8889","10.6045","Sousse"
"sou_r018","Restaurant Le Bondin","restaurant","+216 73 226 300","","35.8512","10.6356","Sousse"
"sou_r019","Restaurant Le Chiringuito","restaurant","+216 73 246 200","","35.8867","10.6034","Sousse"
"sou_r020","Restaurant Dar Hi","restaurant","+216 73 211 900","","35.8456","10.6378","Sousse"
"sou_r021","Pizzeria Le Lac","restaurant","+216 73 248 400","","35.8856","10.6045","Sousse"
"sou_r022","Restaurant Le Nautique","restaurant","+216 73 348 300","","35.8889","10.6056","Sousse"
"sou_r023","Restaurant Au Bon Vieux Temps","restaurant","+216 73 211 600","","35.8254","10.6378","Sousse"
"sou_r024","Restaurant Le Macao","restaurant","+216 73 226 200","","35.8512","10.6378","Sousse"
"sou_r025","Restaurant Le Cap Marina","restaurant","+216 73 248 600","","35.8889","10.6045","Sousse"
"sou_r026","Restaurant Le Pacha","restaurant","+216 73 211 400","","35.8267","10.6356","Sousse"
"sou_r027","Restaurant El Andalous","restaurant","+216 73 246 600","","35.8867","10.6045","Sousse"
"sou_r028","Restaurant Le Florida","restaurant","+216 73 226 100","","35.8489","10.6378","Sousse"
"sou_r029","Restaurant Le Sindbad","restaurant","+216 73 246 400","","35.8867","10.6056","Sousse"
"sou_r030","Restaurant Au Petit Marin","restaurant","+216 73 348 400","","35.8889","10.6034","Sousse"
"sou_m001","Musée Archéologique de Sousse","museum","+216 73 211 695","","35.8245","10.6378","Sousse"
"sou_m002","Musée Dar Essid","museum","+216 73 220 529","","35.8267","10.6389","Sousse"
"sou_m003","Musée du Costume Traditionnel","museum","+216 73 211 695","","35.8256","10.6378","Sousse"
"sou_m004","Catacombes de Sousse","museum","+216 73 219 011","","35.8189","10.6345","Sousse"
"sou_m005","Musée de la Calligraphie","museum","+216 73 211 234","","35.8245","10.6378","Sousse"
"sou_m006","Maison Romaine Sousse","museum","+216 73 211 695","","35.8234","10.6378","Sousse"
"sou_m007","Musée Ribat Sousse","museum","+216 73 211 695","","35.8267","10.6389","Sousse"
"sou_mo001","Ribat de Sousse","monument","+216 73 211 695","","35.8267","10.6389","Sousse"
"sou_mo002","Grande Mosquée de Sousse","monument","","","35.8245","10.6378","Sousse"
"sou_mo003","Médina de Sousse","monument","","","35.8254","10.6368","Sousse"
"sou_mo004","Kasbah de Sousse","monument","","","35.8234","10.6356","Sousse"
"sou_mo005","Tour Khalef","monument","","","35.8245","10.6356","Sousse"
"sou_mo006","Bab El Khabli","monument","","","35.8245","10.6389","Sousse"
"sou_mo007","Bab El Finga","monument","","","35.8256","10.6378","Sousse"
"sou_mo008","Bab El Gharbi","monument","","","35.8234","10.6378","Sousse"
"sou_mo009","Souk El Caïd","monument","","","35.8256","10.6378","Sousse"
"sou_mo010","Souk Errbaa","monument","","","35.8254","10.6378","Sousse"
"sou_mo011","Souk Et-Trouk","monument","","","35.8256","10.6378","Sousse"
"sou_mo012","Mosquée Bou Ftata","monument","","","35.8245","10.6378","Sousse"
"sou_mo013","Zaouia Zakkak","monument","","","35.8245","10.6378","Sousse"
"sou_mo014","Borj Khadija","monument","","","35.8189","10.6345","Sousse"
"sou_mo015","Bab Ghoula","monument","","","35.8267","10.6378","Sousse"
"sou_c001","Café Sidi Bou Said Sousse","cafe","","","35.8456","10.6389","Sousse"
"sou_c002","Café Boujaafar","cafe","","","35.8489","10.6378","Sousse"
"sou_c003","Café Le Diwan","cafe","","","35.8256","10.6378","Sousse"
"sou_c004","Café El Kahwa","cafe","","","35.8245","10.6378","Sousse"
"sou_c005","Café Theodora","cafe","","","35.8267","10.6378","Sousse"
"sou_c006","Café Le Marabout","cafe","","","35.8489","10.6378","Sousse"
"sou_c007","Café Sahel","cafe","","","35.8512","10.6378","Sousse"
"sou_c008","Café Marina Kantaoui","cafe","","","35.8889","10.6045","Sousse"
"sou_c009","Café El Andalous","cafe","","","35.8867","10.6045","Sousse"
"sou_c010","Café Riadh","cafe","","","35.8456","10.6356","Sousse"
"sou_c011","Café El Bahia","cafe","","","35.8489","10.6378","Sousse"
"sou_c012","Café Le Lido","cafe","","","35.8512","10.6378","Sousse"
"sou_c013","Café Sahara","cafe","","","35.8456","10.6389","Sousse"
"sou_c014","Café Place des Martyrs","cafe","","","35.8245","10.6378","Sousse"
"sou_c015","Café El Hana","cafe","","","35.8489","10.6378","Sousse"
"sou_c016","Café Tej Marhaba","cafe","","","35.8489","10.6378","Sousse"
"sou_c017","Café Le Forum","cafe","","","35.8512","10.6378","Sousse"
"sou_c018","Café El Mouradi","cafe","","","35.8645","10.6385","Sousse"
"sou_c019","Café Le Phare","cafe","","","35.8889","10.6034","Sousse"
"sou_c020","Café Boukornine","cafe","","","35.8456","10.6378","Sousse"
"sou_c021","Café Hannibal","cafe","","","35.8867","10.6045","Sousse"
"sou_c022","Café Le Beach","cafe","","","35.8512","10.6378","Sousse"
"sou_c023","Café La Médina","cafe","","","35.8254","10.6378","Sousse"
"sou_c024","Café Sidi Yahia","cafe","","","35.8245","10.6378","Sousse"
"sou_c025","Café Port El Kantaoui","cafe","","","35.8889","10.6045","Sousse"
"sou_b001","Plage de Boujaafar","beach","","","35.8489","10.6385","Sousse"
"sou_b002","Plage Port El Kantaoui","beach","","","35.8889","10.6045","Sousse"
"sou_b003","Plage Marhaba","beach","","","35.8534","10.6389","Sousse"
"sou_b004","Plage Las Vegas","beach","","","35.8867","10.6045","Sousse"
"sou_b005","Plage de Khezama","beach","","","35.8645","10.6378","Sousse"
"sou_b006","Plage El Kantaoui","beach","","","35.8889","10.6056","Sousse"
"sou_b007","Plage Hammam Sousse","beach","","","35.8645","10.6056","Sousse"
"sou_b008","Plage Chott Mariem","beach","","","35.9234","10.5856","Sousse"
"sou_b009","Plage de Kalaa Kebira","beach","","","35.8745","10.5345","Sousse"
"sou_b010","Plage Sidi Abdelhamid","beach","","","35.7989","10.6234","Sousse"
"sou_p001","Hannibal Park Port El Kantaoui","attraction","+216 73 348 600","","35.8889","10.6056","Sousse"
"sou_p002","Acqua Palace Port El Kantaoui","attraction","+216 73 348 700","","35.8889","10.6045","Sousse"
"sou_p003","Marina Port El Kantaoui","attraction","+216 73 348 800","","35.8889","10.6056","Sousse"
"sou_p004","Friguia Park Bouficha","attraction","+216 73 257 777","","36.2867","10.4456","Sousse"
"sou_p005","Selima Park","attraction","","","35.8645","10.6056","Sousse"
"sou_p006","Hergla Marina","attraction","","","36.0312","10.5067","Sousse"
"sou_p007","Pirate Adventure Port El Kantaoui","attraction","","","35.8889","10.6056","Sousse"
"sou_p008","Mini Golf Port El Kantaoui","attraction","","","35.8889","10.6045","Sousse"
"sou_p009","Diving Club Sousse","attraction","","","35.8645","10.6385","Sousse"
"sou_p010","Camel Trekking Sousse","attraction","","","35.8489","10.6378","Sousse"
"sou_p011","Jardin Public Sousse","park","","","35.8489","10.6378","Sousse"
"sou_p012","Parc El Mouradi","park","","","35.8645","10.6385","Sousse"
"sou_p013","Parc Boujaafar","park","","","35.8489","10.6385","Sousse"
"sou_p014","Espace Famille Sousse","park","","","35.8456","10.6378","Sousse"
"sou_p015","Hippodrome de Sousse","attraction","","","35.8189","10.6234","Sousse"
"sou_mq001","Grande Mosquée Sousse","mosque","","","35.8245","10.6378","Sousse"
"sou_mq002","Mosquée Bou Ftata","mosque","","","35.8245","10.6378","Sousse"
"sou_mq003","Mosquée Sidi Yahia","mosque","","","35.8245","10.6378","Sousse"
"sou_mq004","Mosquée Sidi Abdelkader","mosque","","","35.8256","10.6378","Sousse"
"sou_mq005","Mosquée Hammam Sousse","mosque","","","35.8645","10.6056","Sousse"
"sou_mq006","Mosquée Port El Kantaoui","mosque","","","35.8889","10.6045","Sousse"
"sou_mq007","Mosquée Khezama","mosque","","","35.8645","10.6378","Sousse"
"sou_mq008","Mosquée Akouda","mosque","","","35.8745","10.5689","Sousse"
"sou_th001","Théâtre de Sousse","theatre","","","35.8489","10.6378","Sousse"
"sou_th002","Centre Culturel Sousse","arts_centre","","","35.8489","10.6378","Sousse"
"sou_th003","Maison de la Culture Sousse","arts_centre","","","35.8489","10.6378","Sousse"
"sou_mk001","Souk El Caïd Sousse","marketplace","","","35.8256","10.6378","Sousse"
"sou_mk002","Souk Errbaa","marketplace","","","35.8254","10.6378","Sousse"
"sou_mk003","Marché Central Sousse","marketplace","","","35.8489","10.6378","Sousse"
"sou_mk004","Souk El Caïd","marketplace","","","35.8256","10.6378","Sousse"
"sou_mk005","Marché de Hammam Sousse","marketplace","","","35.8645","10.6056","Sousse"
"sou_mk006","Marché Khezama","marketplace","","","35.8645","10.6378","Sousse"
"sou_mk007","Souk El Berka Sousse","marketplace","","","35.8254","10.6378","Sousse"
"sou_fa001","McDonald's Sousse","fast_food","","","35.8489","10.6378","Sousse"
"sou_fa002","KFC Sousse","fast_food","","","35.8512","10.6378","Sousse"
"sou_fa003","Pizza Hut Sousse","fast_food","","","35.8489","10.6378","Sousse"
"sou_fa004","Baguette & Baguette Sousse","fast_food","","","35.8489","10.6378","Sousse"
"sou_fa005","Subway Port El Kantaoui","fast_food","","","35.8889","10.6045","Sousse"
"sou_sh001","Soula Center Sousse","mall","","","35.8489","10.6378","Sousse"
"sou_sh002","Carrefour Sousse","mall","","","35.8645","10.6385","Sousse"
"sou_sh003","Mall of Sousse","mall","","","35.8645","10.6056","Sousse"
"sou_sh004","Géant Sousse","mall","","","35.8489","10.6378","Sousse"
"sou_nc001","Bora Bora Beach Club","nightclub","","","35.8889","10.6045","Sousse"
"sou_nc002","Living Room Sousse","nightclub","","","35.8645","10.6385","Sousse"
"sou_nc003","Saloon Sousse","nightclub","","","35.8489","10.6378","Sousse"
"sou_v001","Vue Panoramique Ribat","viewpoint","","","35.8267","10.6389","Sousse"
"sou_v002","Vue Port El Kantaoui","viewpoint","","","35.8889","10.6056","Sousse"
"sou_v003","Vue Boujaafar","viewpoint","","","35.8489","10.6385","Sousse"
"sfa_h001","Hôtel Les Oliviers Palace","hotel","+216 74 218 700","","34.7397","10.7611","Sfax"
"sfa_h002","Hôtel Borj Dhiafa","hotel","+216 74 211 700","","34.7397","10.7611","Sfax"
"sfa_h003","Hôtel Mercure Sfax","hotel","+216 74 226 700","","34.7423","10.7589","Sfax"
"sfa_h004","Hôtel Syphax Sfax","hotel","+216 74 243 333","","34.7456","10.7634","Sfax"
"sfa_h005","Hôtel Thyna","hotel","+216 74 225 317","","34.7367","10.7589","Sfax"
"sfa_h006","Hôtel El Andalous","hotel","+216 74 299 422","","34.7434","10.7656","Sfax"
"sfa_h007","Hôtel Donia","hotel","+216 74 297 900","","34.7397","10.7611","Sfax"
"sfa_h008","Hôtel Novel Park","hotel","+216 74 226 000","","34.7434","10.7634","Sfax"
"sfa_h009","Hôtel Saharien","hotel","+216 74 296 944","","34.7389","10.7611","Sfax"
"sfa_h010","Hôtel Colisée","hotel","+216 74 222 800","","34.7411","10.7611","Sfax"
"sfa_h011","Hôtel Alexander","hotel","+216 74 221 911","","34.7400","10.7611","Sfax"
"sfa_h012","Hôtel Le Méridien Kerkennah","hotel","+216 74 281 200","","34.6889","11.1234","Sfax"
"sfa_h013","Hôtel Cercina Kerkennah","hotel","+216 74 281 100","","34.6889","11.1234","Sfax"
"sfa_h014","Hôtel Farhat Kerkennah","hotel","+216 74 281 300","","34.6889","11.1234","Sfax"
"sfa_h015","Hôtel Grand Sfax","hotel","+216 74 229 988","","34.7397","10.7611","Sfax"
"sfa_h016","Hôtel Les Aurès","hotel","+216 74 297 277","","34.7434","10.7611","Sfax"
"sfa_h017","Hôtel Médina","hotel","+216 74 220 354","","34.7367","10.7611","Sfax"
"sfa_h018","Hôtel Esra","hotel","+216 74 225 000","","34.7434","10.7611","Sfax"
"sfa_h019","Hôtel La Frégate Kerkennah","hotel","+216 74 281 400","","34.6889","11.1234","Sfax"
"sfa_h020","Hôtel Karim Sfax","hotel","+216 74 296 100","","34.7411","10.7611","Sfax"
"sfa_h021","Hôtel Diwan Sfax","hotel","+216 74 221 700","","34.7400","10.7611","Sfax"
"sfa_h022","Hôtel Imperial Sfax","hotel","+216 74 297 800","","34.7434","10.7611","Sfax"
"sfa_h023","Hôtel Boudokhane","hotel","+216 74 299 900","","34.7434","10.7634","Sfax"
"sfa_h024","Hôtel Andalous Suites","hotel","+216 74 299 333","","34.7434","10.7656","Sfax"
"sfa_h025","Hôtel Les Pyramides","hotel","+216 74 297 600","","34.7434","10.7611","Sfax"
"sfa_r001","Restaurant Le Corail","restaurant","+216 74 227 301","","34.7411","10.7611","Sfax"
"sfa_r002","Restaurant Chez Nous","restaurant","+216 74 211 555","","34.7397","10.7611","Sfax"
"sfa_r003","Restaurant Le Bistrot","restaurant","+216 74 226 100","","34.7423","10.7589","Sfax"
"sfa_r004","Restaurant La Sirène","restaurant","+216 74 226 200","","34.7423","10.7611","Sfax"
"sfa_r005","Restaurant Sfax","restaurant","+216 74 226 300","","34.7434","10.7611","Sfax"
"sfa_r006","Restaurant Le Sahel","restaurant","+216 74 297 500","","34.7411","10.7611","Sfax"
"sfa_r007","Restaurant La Caravelle","restaurant","+216 74 226 400","","34.7434","10.7611","Sfax"
"sfa_r008","Restaurant Le Méditerranée","restaurant","+216 74 226 500","","34.7434","10.7611","Sfax"
"sfa_r009","Restaurant Dar El Karkanech","restaurant","+216 74 297 700","","34.7397","10.7611","Sfax"
"sfa_r010","Restaurant Le Mariolyne","restaurant","+216 74 226 600","","34.7434","10.7611","Sfax"
"sfa_r011","Restaurant Le Chiringuito","restaurant","+216 74 281 500","","34.6889","11.1234","Sfax"
"sfa_r012","Restaurant Le Bordj Kerkennah","restaurant","+216 74 281 600","","34.6889","11.1234","Sfax"
"sfa_r013","Restaurant La Brise Marine","restaurant","+216 74 281 700","","34.6889","11.1234","Sfax"
"sfa_r014","Restaurant Le Poulpe Kerkennah","restaurant","+216 74 281 800","","34.6889","11.1234","Sfax"
"sfa_r015","Restaurant Le Petit Marin","restaurant","+216 74 226 700","","34.7434","10.7611","Sfax"
"sfa_r016","Restaurant Tunisien Traditionnel","restaurant","+216 74 220 400","","34.7397","10.7611","Sfax"
"sfa_r017","Restaurant La Médina Sfax","restaurant","+216 74 220 500","","34.7367","10.7611","Sfax"
"sfa_r018","Restaurant Le Phare","restaurant","+216 74 226 800","","34.7434","10.7611","Sfax"
"sfa_r019","Restaurant Le Capitaine","restaurant","+216 74 226 900","","34.7434","10.7611","Sfax"
"sfa_r020","Restaurant El Borj","restaurant","+216 74 297 100","","34.7397","10.7611","Sfax"
"sfa_r021","Restaurant Le Carthage","restaurant","+216 74 297 200","","34.7411","10.7611","Sfax"
"sfa_r022","Restaurant Marina Sfax","restaurant","+216 74 226 950","","34.7423","10.7611","Sfax"
"sfa_r023","Restaurant La Marsa Sfax","restaurant","+216 74 297 300","","34.7423","10.7611","Sfax"
"sfa_r024","Restaurant Le Petit Sfax","restaurant","+216 74 297 400","","34.7434","10.7611","Sfax"
"sfa_r025","Restaurant Borj Dhiafa","restaurant","+216 74 211 800","","34.7397","10.7611","Sfax"
"sfa_m001","Musée Dar Jellouli","museum","+216 74 211 186","","34.7398","10.7610","Sfax"
"sfa_m002","Musée Archéologique de Sfax","museum","+216 74 296 500","","34.7411","10.7611","Sfax"
"sfa_m003","Musée Kasbah Sfax","museum","+216 74 220 800","","34.7367","10.7611","Sfax"
"sfa_m004","Musée Ethnographique","museum","+216 74 220 900","","34.7397","10.7611","Sfax"
"sfa_m005","Musée des Arts Populaires Sfax","museum","+216 74 220 700","","34.7397","10.7611","Sfax"
"sfa_m006","Musée de la Mer Kerkennah","museum","+216 74 281 900","","34.6889","11.1234","Sfax"
"sfa_m007","Musée Archéologique Thyna","museum","+216 74 296 600","","34.6789","10.7234","Sfax"
"sfa_mo001","Médina de Sfax","monument","","","34.7397","10.7611","Sfax"
"sfa_mo002","Bab Diwan","monument","","","34.7397","10.7611","Sfax"
"sfa_mo003","Bab Jebli","monument","","","34.7400","10.7611","Sfax"
"sfa_mo004","Grande Mosquée Sfax","monument","","","34.7398","10.7610","Sfax"
"sfa_mo005","Kasbah de Sfax","monument","","","34.7367","10.7611","Sfax"
"sfa_mo006","Borj Ennar","monument","","","34.7367","10.7611","Sfax"
"sfa_mo007","Remparts Médina Sfax","monument","","","34.7397","10.7611","Sfax"
"sfa_mo008","Souk El Rbaa Sfax","monument","","","34.7397","10.7611","Sfax"
"sfa_mo009","Souk des Forgerons","monument","","","34.7397","10.7611","Sfax"
"sfa_mo010","Mosquée El Bey","monument","","","34.7400","10.7611","Sfax"
"sfa_mo011","Site Archéologique Thyna","monument","","","34.6789","10.7234","Sfax"
"sfa_mo012","Bordj Kerkennah","monument","","","34.6889","11.1234","Sfax"
"sfa_mo013","Sidi Mansour Sfax","monument","","","34.7434","10.7611","Sfax"
"sfa_mo014","Sidi Belhassen Sfax","monument","","","34.7423","10.7611","Sfax"
"sfa_mo015","Borj El Hawa","monument","","","34.7367","10.7611","Sfax"
"sfa_c001","Café Diwan Sfax","cafe","","","34.7397","10.7611","Sfax"
"sfa_c002","Café El Andalous","cafe","","","34.7434","10.7656","Sfax"
"sfa_c003","Café Lounge Sfax","cafe","","","34.7423","10.7611","Sfax"
"sfa_c004","Café Bab Diwan","cafe","","","34.7397","10.7611","Sfax"
"sfa_c005","Café El Hana","cafe","","","34.7411","10.7611","Sfax"
"sfa_c006","Café Le Bistrot","cafe","","","34.7423","10.7589","Sfax"
"sfa_c007","Café Médina","cafe","","","34.7397","10.7611","Sfax"
"sfa_c008","Café Sidi Mansour","cafe","","","34.7434","10.7611","Sfax"
"sfa_c009","Café El Borj","cafe","","","34.7367","10.7611","Sfax"
"sfa_c010","Café Le Carthage","cafe","","","34.7411","10.7611","Sfax"
"sfa_c011","Café Tropico","cafe","","","34.7434","10.7611","Sfax"
"sfa_c012","Café Riadh","cafe","","","34.7434","10.7656","Sfax"
"sfa_c013","Café Le Méditerranée","cafe","","","34.7434","10.7611","Sfax"
"sfa_c014","Café Phenicia","cafe","","","34.7423","10.7611","Sfax"
"sfa_c015","Café El Khalifa","cafe","","","34.7397","10.7611","Sfax"
"sfa_c016","Café Le Sahel","cafe","","","34.7411","10.7611","Sfax"
"sfa_c017","Café Mégara","cafe","","","34.7423","10.7611","Sfax"
"sfa_c018","Café Le Forum","cafe","","","34.7434","10.7611","Sfax"
"sfa_c019","Café Kerkennah","cafe","","","34.6889","11.1234","Sfax"
"sfa_c020","Café El Borj","cafe","","","34.7367","10.7611","Sfax"
"sfa_c021","Café Le Marin","cafe","","","34.7434","10.7611","Sfax"
"sfa_c022","Café Le Souk","cafe","","","34.7397","10.7611","Sfax"
"sfa_c023","Café Maghreb","cafe","","","34.7411","10.7611","Sfax"
"sfa_c024","Café Le Pacha","cafe","","","34.7423","10.7611","Sfax"
"sfa_c025","Café El Andalousia","cafe","","","34.7434","10.7656","Sfax"
"sfa_b001","Plage Chaffar","beach","","","34.6234","10.5867","Sfax"
"sfa_b002","Plage Kerkennah","beach","","","34.6889","11.1234","Sfax"
"sfa_b003","Plage Sidi Mansour","beach","","","34.7589","10.7456","Sfax"
"sfa_b004","Plage Thyna","beach","","","34.6789","10.7234","Sfax"
"sfa_b005","Plage El Maharza","beach","","","34.6789","11.1456","Sfax"
"sfa_b006","Plage Sidi Frej Kerkennah","beach","","","34.6989","11.1389","Sfax"
"sfa_b007","Plage Ouled Yaneg Kerkennah","beach","","","34.7045","11.1567","Sfax"
"sfa_p001","Parc Sidi Mansour","park","","","34.7434","10.7611","Sfax"
"sfa_p002","Parc Municipal Sfax","park","","","34.7397","10.7611","Sfax"
